le_id,sub_prof_id,customer_id,bp_id,sca_ref,account_number,account_name,account_status,security_id,security_name,security_code,booking_basis,quantity,market_price_currency,market_price,type,mth_end,src,cty
LE001,SP001,,88463,961010000000,,HL BANK A/C CLIENTS OMNIBUS A/C 30PCT - UNITED,Active,455007,UOB LTD - SGD1.00,US404280DB3,,3676.43,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,903744,518904000000,,HSBC HOLDINGS PLC,Active,757246,MITSUBISHI CHEMICAL GROUP CORP - NPV,SG1T75931496,,3414.96,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,256174,854330000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,338536,GENTING SINGAPORE LTD - USD0.1,US46625HJD3,,6009.97,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,475230,860924000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,130353,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,SG2F7993489,,2599.41,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,403049,260764000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,656968,HSBC HOLDINGS PLC - 8 PCT FRN CNV SUB PERP USD,SG1K01001701,,4050.11,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,188240,186651000000,,OCBC SECURITIES PRIVATE LTD,Active,501126,UOB LTD - SGD1.00,SGXF74367608,,8530.91,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,253467,802060000000,,HL BANK A/C CLIENTS OMNIBUS A/C 30PCT - UNITED,Active,581894,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,SG7D1000009,,2478.23,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,87449,428941000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,823846,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,JP3897700005,,9244.31,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,904787,218039000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,499889,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,XS2051273896,,1961.26,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,33005,536619000000,,HL BANK A/C CLIENTS OMNIBUS A/C 30PCT - UNITED,Active,108491,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,XS2922061606,,7533.82,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,883294,951633000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,736553,SEROJA INVESTMENTS LIMITED - PHY,SGXF74367608,,5887.64,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,720687,893519000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,758765,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,XS2922061606,,3146.14,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,44985,501921000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,194511,RENAISSANCE UNITED LTD - NPV,SG2F7993489,,1482.53,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,148579,696084000000,,JP MORGAN CHASE AND CO,Active,656639,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,SGXF75619605,,4494.86,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,855664,921606000000,,HSBC HOLDINGS PLC,Active,943298,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,JP3897700005,,8264.82,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,911922,897474000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,986827,DBS GROUP HOLDINGS LTD - SGD1.00,XS2051273896,,4119.91,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,24594,689546000000,,"UCO BANK, SINGAPORE (ICSD)",Active,576877,SEROJA INVESTMENTS LIMITED - PHY,SGXF75619605,,7882.55,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,123609,356301000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,126240,UOB LTD - SGD1.00,SG1T75931496,,7326.33,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,689112,796056000000,,STANDARD CHARTERED BANK NOMINEES,Active,835132,RENAISSANCE UNITED LTD - NPV,US46625HJD3,,3036.98,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,49019,226670000000,,"UCO BANK, SINGAPORE (ICSD)",Active,346205,DBS GROUP HOLDINGS LTD - SGD1.00,XS2542162321,,5398.12,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,713055,920121000000,,BNP PARIBAS SECURITIES SERVICES,Active,539486,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,XS2542162321,,5139.6,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,884190,776412000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,393328,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,XS2051273896,,5227.03,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,257582,498811000000,,"UCO BANK, SINGAPORE (ICSD)",Active,818987,SEROJA INVESTMENTS LIMITED - PHY,SG1T75931496,,8172.03,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,427479,307343000000,,"UCO BANK, SINGAPORE (ICSD)",Active,989227,JPMORGAN CHASE AND CO USD1.00,SGXE21576413,,9266.07,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,63035,468451000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,232040,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,SG7G4000008,,4696.43,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,624867,994281000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,444519,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SG1T75931996,,5561.98,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,146306,377198000000,,RAFFLES NOMINEES UNCLAIM,Active,215266,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,XS2542162321,,4583.76,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,627457,118570000000,,RAFFLES NOMINEES UNCLAIM,Active,378258,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,XS2542162321,,3821.27,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,791886,619964000000,,STANDARD CHARTERED BANK NOMINEES,Active,915809,SEROJA INVESTMENTS LIMITED - PHY,SG1L01001701,,5714.03,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,538313,149887000000,,DEUTSCHE BANK TRUST COMPANY,Active,416282,JPMORGAN CHASE AND CO USD1.00,SG7D1000009,,6799.2,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,456980,218911000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,847006,JPMORGAN CHASE AND CO USD1.00,SGXE21576413,,6625.72,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,78872,401190000000,,OCBC SECURITIES PRIVATE LTD,Active,763829,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,SG1T75931496,,3342.01,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,485755,763596000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,203996,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,SG1T75931496,,6494.59,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,941230,551953000000,,HSBC HOLDINGS PLC,Active,967611,JPMORGAN CHASE AND CO USD1.00,US404280DB3,,4958.2,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,337730,445430000000,,HL BANK A/C CLIENTS OMNIBUS A/C 30PCT - UNITED,Active,492483,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,CNE100002359,,7555.33,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,107758,204934000000,,JP MORGAN CHASE AND CO,Active,951201,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SG1T75931496,,6094.19,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,712559,551497000000,,JP MORGAN CHASE AND CO,Active,797660,HSBC HOLDINGS PLC - 8 PCT FRN CNV SUB PERP USD,XS2922061606,,4564.64,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,378727,731805000000,,DEUTSCHE BANK TRUST COMPANY,Active,323072,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,CNE100002359,,6650.83,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,377121,713516000000,,JP MORGAN CHASE AND CO,Active,220465,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,SG1K01001701,,7610.96,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,896209,776980000000,,BNP PARIBAS SECURITIES SERVICES,Active,127529,UOB LTD - SGD1.00,SGXF75619605,,6363.91,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,746833,442577000000,,HSBC HOLDINGS PLC,Active,468074,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,MY00007356PH,,5648.33,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,82965,912358000000,,ANGLO CHINESE SCHOOL (INDEPENDENT),Active,196214,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,SG7G4000008,,5193.99,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,367455,504403000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,856648,AMCORP GLOBAL LIMITED - NPV,SG1K01001701,,3363.56,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,173137,929605000000,,OCBC SECURITIES PRIVATE LTD,Active,152179,GENTING SINGAPORE LTD - USD0.1,SGXF75619605,,2987.97,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,519253,587939000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,386436,HOUSING AND DEV BRD - 2.598 PCT SNR MTN 30/10/26 SGD,SG1L01001701,,7316.22,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,126276,844246000000,,MORGAN STANLEY NOMINEES (SINGAPORE) PTE LTD,Active,610271,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,SG1F67001091,,6248.24,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,638437,104530000000,,CLEARSTREAM BANKING S.A.-SG,Active,416061,HOUSING AND DEV BRD - 2.598 PCT SNR MTN 30/10/26 SGD,XS2542162321,,4975.51,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,135812,645494000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,284229,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,US404280DB3,,5151.61,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,534563,987633000000,,JP MORGAN CHASE AND CO,Active,175576,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,XS2922061606,,6950.24,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,975908,732705000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,701253,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,US46625HJD3,,3349.01,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,31869,460632000000,,RAFFLES NOMINEES UNCLAIM,Active,940247,UOB LTD - SGD1.00,JP3897700005,,5825.86,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,467925,219591000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,556839,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,US404280DB3,,3355.56,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,922811,917376000000,,HSBC HOLDINGS PLC,Active,332335,AMCORP GLOBAL LIMITED - NPV,MY00007356PH,,5489.93,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,566379,312644000000,,JP MORGAN CHASE AND CO,Active,468154,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SGXF74367608,,4057.92,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,216854,762170000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,897143,GENTING SINGAPORE LTD - USD0.1,MY00007356PH,,2103.83,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,801093,935645000000,,MORGAN STANLEY NOMINEES (SINGAPORE) PTE LTD,Active,570711,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,SG1T75931996,,3563.11,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,168290,174903000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,563688,RENAISSANCE UNITED LTD - NPV,SGXF75619605,,5621.82,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,541981,439621000000,,STANDARD CHARTERED BANK NOMINEES,Active,573866,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,XS2922061606,,6715.32,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,90458,774698000000,,OCBC SECURITIES PRIVATE LTD,Active,631699,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,JP3897700005,,4961.97,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,481579,992963000000,,MORGAN STANLEY NOMINEES (SINGAPORE) PTE LTD,Active,783501,HOUSING AND DEV BRD - 2.598 PCT SNR MTN 30/10/26 SGD,SG2F7993489,,4962.97,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,74879,213604000000,,HSBC HOLDINGS PLC,Active,849014,GENTING SINGAPORE LTD - USD0.1,SG1L01001701,,5645.44,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,269778,584076000000,,STANDARD CHARTERED BANK NOMINEES,Active,649525,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,SG1T75931996,,6038.69,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,972526,526417000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,912085,AMCORP GLOBAL LIMITED - NPV,SG1T75931996,,4782.48,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,79113,204495000000,,BNP PARIBAS SECURITIES SERVICES,Active,811332,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,SG1F67001091,,6380.29,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,359555,740300000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,466813,RENAISSANCE UNITED LTD - NPV,US404280DB3,,5448.18,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,334620,514717000000,,HSBC HOLDINGS PLC,Active,952686,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SG1L01001701,,5195.35,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,543188,118734000000,,JP MORGAN CHASE AND CO,Active,423869,BRITISH AMERICAN TOBACCO (M) BHD -PHY 50 SEN,SG7G4000008,,5049.02,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,211332,268095000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,410160,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,SG1L01001701,,7902.29,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,704083,781896000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,726258,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,XS2542162321,,9306.36,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,766215,149124000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,481995,ADDVALUE TECHNOLOG - 6 PCT NTS 04/11/2027 SGD,JP3897700005,,6744.64,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,255369,364287000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,947903,MITSUBISHI CHEMICAL GROUP CORP - NPV,SG7G4000008,,9379.61,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,494106,412542000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,627335,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,US46625HJD3,,3320.56,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,850181,252921000000,,HL BANK A/C CLIENTS OMNIBUS A/C 30PCT - UNITED,Active,154714,MITSUBISHI CHEMICAL GROUP CORP - NPV,XS2051273896,,752.21,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,308910,937879000000,,RAFFLES NOMINEES UNCLAIM,Active,386042,JPMORGAN CHASE AND CO USD1.00,SG1L01001701,,3481.73,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,106168,998602000000,,STANDARD CHARTERED BANK NOMINEES,Active,466566,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,US46625HJD3,,5683.51,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,257231,508372000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,129556,AMCORP GLOBAL LIMITED - NPV,XS0326729224,,6900.85,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,154283,413697000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,829884,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,CNE100002359,,3203.17,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,959860,117520000000,,HL BANK A/C CLIENTS OMNIBUS A/C 30PCT - UNITED,Active,326130,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SG1T75931496,,2359.53,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,126587,416866000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,415779,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,XS2922061606,,7358.88,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,75858,649348000000,,OCBC SECURITIES PRIVATE LTD,Active,662093,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,SG1L01001701,,1573.73,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,315420,101844000000,,OCBC SECURITIES PRIVATE LTD,Active,469954,ADDVALUE TECHNOLOG - 6 PCT NTS 04/11/2027 SGD,SG1K01001701,,4770.92,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,558913,499323000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,651613,DBS GROUP HOLDINGS LTD - SGD1.00,SG1L01001701,,1811.14,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,419420,619147000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,766549,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,XS2051273896,,5010.49,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,384440,176401000000,,JP MORGAN CHASE AND CO,Active,352838,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,SG1K01001701,,4099.87,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,379412,471712000000,,RAFFLES NOMINEES UNCLAIM,Active,970720,JPMORGAN CHASE AND CO USD1.00,CNE100002359,,2864.76,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,76165,953479000000,,STANDARD CHARTERED BANK NOMINEES,Active,138780,RENAISSANCE UNITED LTD - NPV,SG7G4000008,,5240.59,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,938818,443777000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,640418,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,SG1T75931496,,6423.23,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,799882,308937000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,474314,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,SG2F7993489,,1931.77,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,468176,541907000000,,STANDARD CHARTERED BANK NOMINEES,Active,505426,AMCORP GLOBAL LIMITED - NPV,MY00007356PH,,5664.63,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,395191,980143000000,,DEUTSCHE BANK TRUST COMPANY,Active,379676,GENTING SINGAPORE LTD - USD0.1,US46625HJD3,,8102.3,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,581971,453449000000,,"UCO BANK, SINGAPORE (ICSD)",Active,183958,AMCORP GLOBAL LIMITED - NPV,SG1F67001091,,7358.59,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,184739,588294000000,,JP MORGAN CHASE AND CO,Active,568849,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,XS2051273896,,9121.5,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,680532,971793000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,178686,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,XS2051273896,,4502.07,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,42653,845639000000,,STANDARD CHARTERED BANK NOMINEES,Active,136489,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SGXE21576413,,6290.75,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,389742,136796000000,,OCBC SECURITIES PRIVATE LTD,Active,260891,JPMORGAN CHASE AND CO USD1.00,XS2051273896,,3070.15,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,611800,680412000000,,JP MORGAN CHASE AND CO,Active,517368,AMCORP GLOBAL LIMITED - NPV,SGXF75619605,,7116.85,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,781411,646260000000,,DEUTSCHE BANK TRUST COMPANY,Active,505785,DBS GROUP HOLDINGS LTD - SGD1.00,XS0326729224,,2633.48,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,748237,333845000000,,OCBC SECURITIES PRIVATE LTD,Active,399449,MITSUBISHI CHEMICAL GROUP CORP - NPV,SG7G4000008,,4461.19,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,484001,588395000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,949884,AMCORP GLOBAL LIMITED - NPV,XS2051273896,,8004.71,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,944629,882361000000,,RAFFLES NOMINEES UNCLAIM,Active,932250,SEROJA INVESTMENTS LIMITED - PHY,SG1L01001701,,8257.23,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,840541,358295000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,127560,SEROJA INVESTMENTS LIMITED - PHY,SG1T75931496,,1593.24,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,852700,709812000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,741674,GENTING SINGAPORE LTD - USD0.1,SGXE21576413,,5768.13,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,561231,943578000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,963333,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,SGXE21576413,,865.12,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,481832,849325000000,,DEUTSCHE BANK TRUST COMPANY,Active,461249,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SG1T75931496,,2391.06,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,815077,245884000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,627290,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,XS0326729224,,5733.2,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,182655,452883000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,462831,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,SG1F67001091,,3972.27,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,675905,709698000000,,HL BANK A/C CLIENTS OMNIBUS A/C 30PCT - UNITED,Active,231250,RENAISSANCE UNITED LTD - NPV,SG1T75931996,,4874.64,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,630556,739699000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,279516,UOB LTD - SGD1.00,SG1T75931996,,3028.55,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,875322,133775000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,147670,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,SGXF75619605,,3939.48,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,658133,132809000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,757629,DBS GROUP HOLDINGS LTD - SGD1.00,SG1F67001091,,4785.94,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,266773,988219000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,411882,JPMORGAN CHASE AND CO USD1.00,SGXE21576413,,3892.7,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,470959,630066000000,,STANDARD CHARTERED BANK NOMINEES,Active,313933,AMCORP GLOBAL LIMITED - NPV,SG1T75931996,,8929.45,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,779864,243446000000,,JP MORGAN CHASE AND CO,Active,639995,DBS GROUP HOLDINGS LTD - SGD1.00,XS0326729224,,3600.55,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,138473,595070000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,247720,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,XS2922061606,,4775.34,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,270330,275674000000,,HSBC HOLDINGS PLC,Active,705748,AMCORP GLOBAL LIMITED - NPV,SG7G4000008,,6228.33,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,532987,438783000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,124302,GENTING SINGAPORE LTD - USD0.1,US404280DB3,,3939,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,235595,489053000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,152995,RENAISSANCE UNITED LTD - NPV,CNE100002359,,4449.9,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,309628,110895000000,,"UCO BANK, SINGAPORE (ICSD)",Active,551860,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SGXF75619605,,1969.62,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,393713,538281000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,697983,DBS GROUP HOLDINGS LTD - SGD1.00,SG7G4000008,,8289.94,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,87103,655710000000,,STANDARD CHARTERED BANK NOMINEES,Active,901535,DBS GROUP HOLDINGS LTD - SGD1.00,SGXF75619605,,6153.11,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,144913,207267000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,491326,AMCORP GLOBAL LIMITED - NPV,SG1T75931496,,11157.76,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,218727,660933000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,624369,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,XS2922061606,,4744.16,USD,,,2024-12-30,SECCURE,SG
